mode,english,ja_JP,group,id,cat,loc,cursed
base_tfh_dlc,Faith +2,信仰＋２,7000600,7000601,1000,7000601,
base_tfh_dlc,Faith +3,信仰＋３,7000600,7000602,1000,7000602,
base_tfh_dlc,Fire Attack Power Up,炎攻撃力上昇,100,7001600,1000,7001600,
base_tfh_dlc,Fire Attack Power Up +1,炎攻撃力上昇＋１,100,7001601,1000,7001601,
base_tfh_dlc,Fire Attack Power Up +2,炎攻撃力上昇＋２,100,7001602,1000,7001602,
base_tfh_dlc,Fire Damage Negation Up,炎カット率上昇,7002700,7002700,1000,7002700,
base_tfh_dlc,Fire Grease in possession at start of expedition,出撃時に「火脂」を持つ,7122200,7122200,100,7122200,
base_tfh_dlc,Fire Pots in possession at start of expedition,出撃時に「火炎壺」を持つ,7121100,7121100,100,7121100,
base_tfh_dlc,Flask Also Heals Allies,聖杯瓶の回復を、周囲の味方に分配,7010200,7010200,100,7010200,
base_tfh_dlc,Glintstone Scraps in possession at start of expedition,出撃時に「屑輝石」を持つ,7121800,7121800,100,7121800,
base_tfh_dlc,Gravity Stone Chunks in possession at start of expedition,出撃時に「塊の重力石」を持つ,7121900,7121900,100,7121900,
base_tfh_dlc,Guard counter is given a boost based on current HP,ガードカウンターに、自身の現在ＨＰの一部を加える,100,7150000,100,7150000,
base_tfh_dlc,HP Recovery From Successful Guarding,ガード成功時、ＨＰ回復,7036100,7036100,1,8650000,
base_tfh_dlc,HP Restoration upon Axe Attacks,斧の攻撃でＨＰ回復,7340000,7341000,10,7341000,
base_tfh_dlc,HP Restoration upon Bow Attacks,弓の攻撃でＨＰ回復,7340000,7342400,10,7342400,
base_tfh_dlc,HP Restoration upon Claw Attacks,爪の攻撃でＨＰ回復,7340000,7342100,10,7342100,
base_tfh_dlc,HP Restoration upon Colossal Sword Attacks,特大剣の攻撃でＨＰ回復,7340000,7340300,10,7340300,
base_tfh_dlc,HP Restoration upon Colossal Weapon Attacks,特大武器の攻撃でＨＰ回復,7340000,7342300,10,7342300,
base_tfh_dlc,HP Restoration upon Curved Greatsword Attacks,大曲剣の攻撃でＨＰ回復,7340000,7340500,10,7340500,
base_tfh_dlc,HP Restoration upon Curved Sword Attacks,曲剣の攻撃でＨＰ回復,7340000,7340400,10,7340400,
base_tfh_dlc,HP Restoration upon Dagger Attacks,短剣の攻撃でＨＰ回復,7340000,7340000,10,7340000,
base_tfh_dlc,HP Restoration upon Fist Attacks,拳の攻撃でＨＰ回復,7340000,7342000,10,7342000,
base_tfh_dlc,HP Restoration upon Flail Attacks,フレイルの攻撃でＨＰ回復,7340000,7341400,10,7341400,
base_tfh_dlc,HP Restoration upon Great Hammer Attacks,大槌の攻撃でＨＰ回復,7340000,7341300,10,7341300,
base_tfh_dlc,HP Restoration upon Great Spear Attacks,大槍の攻撃でＨＰ回復,7340000,7341700,10,7341700,
base_tfh_dlc,HP Restoration upon Greataxe Attacks,大斧の攻撃でＨＰ回復,7340000,7341100,10,7341100,
base_tfh_dlc,HP Restoration upon Greatsword Attacks,大剣の攻撃でＨＰ回復,7340000,7340200,10,7340200,
base_tfh_dlc,HP Restoration upon Halberd Attacks,斧槍の攻撃でＨＰ回復,7340000,7341800,10,7341800,
base_tfh_dlc,HP Restoration upon Hammer Attacks,槌の攻撃でＨＰ回復,7340000,7341200,10,7341200,
base_tfh_dlc,HP Restoration upon Heavy Thrusting Sword Attacks,重刺剣の攻撃でＨＰ回復,7340000,7340900,10,7340900,
base_tfh_dlc,HP Restoration upon Katana Attacks,刀の攻撃でＨＰ回復,7340000,7340600,10,7340600,
base_tfh_dlc,HP Restoration upon Reaper Attacks,鎌の攻撃でＨＰ回復,7340000,7341900,10,7341900,
base_tfh_dlc,HP Restoration upon Spear Attacks,槍の攻撃でＨＰ回復,7340000,7341500,10,7341500,
base_tfh_dlc,HP Restoration upon Straight Sword Attacks,直剣の攻撃でＨＰ回復,7340000,7340100,10,7340100,
base_tfh_dlc,HP Restoration upon Thrusting Counterattack,刺突カウンター発生時、ＨＰ回復,7160000,7160000,100,7160000,
base_tfh_dlc,HP Restoration upon Thrusting Sword Attacks,刺剣の攻撃でＨＰ回復,7340000,7340800,10,7340800,
base_tfh_dlc,HP Restoration upon Twinblade Attacks,両刃剣の攻撃でＨＰ回復,7340000,7340700,10,7340700,
base_tfh_dlc,HP Restoration upon Whip Attacks,鞭の攻撃でＨＰ回復,7340000,7342200,10,7342200,
base_tfh_dlc,"HP restored when using medicinal boluses, etc.",苔薬などのアイテム使用でＨＰ回復,7030200,7030200,100,7030200,
base_tfh_dlc,Holy Attack Power Up,聖攻撃力上昇,100,7001800,1000,7001800,
base_tfh_dlc,Holy Attack Power Up +1,聖攻撃力上昇＋１,100,7001801,1000,7001801,
base_tfh_dlc,Holy Attack Power Up +2,聖攻撃力上昇＋２,100,7001802,1000,7001802,
base_tfh_dlc,Holy Damage Negation Up,聖カット率上昇,7002900,7002900,1000,7002900,
base_tfh_dlc,Holy Grease in possession at start of expedition,出撃時に「聖脂」を持つ,7122500,7122500,100,7122500,
base_tfh_dlc,Holy Water Pots in possession at start of expedition,出撃時に「聖水壺」を持つ,7121400,7121400,100,7121400,
base_tfh_dlc,Improved Attack Power with 3+ Axes Equipped,斧の武器種を３つ以上装備していると攻撃力上昇,100,7081000,10,7081000,
base_tfh_dlc,Improved Attack Power with 3+ Bows Equipped,弓の武器種を３つ以上装備していると攻撃力上昇,100,7082400,10,7082400,
base_tfh_dlc,Improved Attack Power with 3+ Claws Equipped,爪の武器種を３つ以上装備していると攻撃力上昇,100,7082100,10,7082100,
base_tfh_dlc,Improved Attack Power with 3+ Colossal Swords Equipped,特大剣の武器種を３つ以上装備していると攻撃力上昇,100,7080300,10,7080300,
base_tfh_dlc,Improved Attack Power with 3+ Colossal Weapons Equipped,特大武器の武器種を３つ以上装備していると攻撃力上昇,100,7082300,10,7082300,
base_tfh_dlc,Improved Attack Power with 3+ Curved Greatswords Equipped,大曲剣の武器種を３つ以上装備していると攻撃力上昇,100,7080500,10,7080500,
base_tfh_dlc,Improved Attack Power with 3+ Curved Swords Equipped,曲剣の武器種を３つ以上装備していると攻撃力上昇,100,7080400,10,7080400,
base_tfh_dlc,Improved Attack Power with 3+ Daggers Equipped,短剣の武器種を３つ以上装備していると攻撃力上昇,100,7080000,10,7080000,
base_tfh_dlc,Improved Attack Power with 3+ Fists Equipped,拳の武器種を３つ以上装備していると攻撃力上昇,100,7082000,10,7082000,
base_tfh_dlc,Improved Attack Power with 3+ Flails Equipped,フレイルの武器種を３つ以上装備していると攻撃力上昇,100,7081400,10,7081400,
base_tfh_dlc,Improved Attack Power with 3+ Great Hammers Equipped,大槌の武器種を３つ以上装備していると攻撃力上昇,100,7081300,10,7081300,
base_tfh_dlc,Improved Attack Power with 3+ Great Spears Equipped,大槍の武器種を３つ以上装備していると攻撃力上昇,100,7081700,10,7081700,
base_tfh_dlc,Improved Attack Power with 3+ Greataxes Equipped,大斧の武器種を３つ以上装備していると攻撃力上昇,100,7081100,10,7081100,
base_tfh_dlc,Improved Attack Power with 3+ Greatswords Equipped,大剣の武器種を３つ以上装備していると攻撃力上昇,100,7080200,10,7080200,
base_tfh_dlc,Improved Attack Power with 3+ Halberds Equipped,斧槍の武器種を３つ以上装備していると攻撃力上昇,100,7081800,10,7081800,
base_tfh_dlc,Improved Attack Power with 3+ Hammers Equipped,槌の武器種を３つ以上装備していると攻撃力上昇,100,7081200,10,7081200,
base_tfh_dlc,Improved Attack Power with 3+ Heavy Thrusting Swords Equipped,重刺剣の武器種を３つ以上装備していると攻撃力上昇,100,7080900,10,7080900,
base_tfh_dlc,Improved Attack Power with 3+ Katana Equipped,刀の武器種を３つ以上装備していると攻撃力上昇,100,7080600,10,7080600,
base_tfh_dlc,Improved Attack Power with 3+ Reapers Equipped,鎌の武器種を３つ以上装備していると攻撃力上昇,100,7081900,10,7081900,
base_tfh_dlc,Improved Attack Power with 3+ Spears Equipped,槍の武器種を３つ以上装備していると攻撃力上昇,100,7081500,10,7081500,
base_tfh_dlc,Improved Attack Power with 3+ Straight Swords Equipped,直剣の武器種を３つ以上装備していると攻撃力上昇,100,7080100,10,7080100,
base_tfh_dlc,Improved Attack Power with 3+ Thrusting Swords Equipped,刺剣の武器種を３つ以上装備していると攻撃力上昇,100,7080800,10,7080800,
base_tfh_dlc,Improved Attack Power with 3+ Twinblades Equipped,両刃剣の武器種を３つ以上装備していると攻撃力上昇,100,7080700,10,7080700,
base_tfh_dlc,Improved Attack Power with 3+ Whips Equipped,鞭の武器種を３つ以上装備していると攻撃力上昇,100,7082200,10,7082200,
base_tfh_dlc,Improved Axe Attack Power,斧の攻撃力上昇,100,7331000,10,7331000,
base_tfh_dlc,Improved Bestial Incantations,獣の祈祷を強化,800,7044400,100,7044400,
base_tfh_dlc,Improved Blood Loss Resistance,出血耐性上昇,7003100,7003100,1000,7003100,
base_tfh_dlc,Improved Bow Attack Power,弓の攻撃力上昇,100,7332400,10,7332400,
base_tfh_dlc,Improved Carian Sword Sorcery,カーリアの剣の魔術を強化,800,7043300,100,7043300,
base_tfh_dlc,Improved Claw Attack Power,爪の攻撃力上昇,100,7332100,10,7332100,
base_tfh_dlc,Improved Colossal Sword Attack Power,特大剣の攻撃力上昇,100,7330300,10,7330300,
base_tfh_dlc,Improved Colossal Weapon Attack Power,特大武器の攻撃力上昇,100,7332300,10,7332300,
base_tfh_dlc,Improved Critical Hits,致命の一撃強化,100,7040200,100,7040200,
base_tfh_dlc,Improved Crystalian sorcery,結晶人の魔術を強化,800,7043600,100,7043600,
base_tfh_dlc,Improved Curved Greatsword Attack Power,大曲剣の攻撃力上昇,100,7330500,10,7330500,
base_tfh_dlc,Improved Curved Sword Attack Power,曲剣の攻撃力上昇,100,7330400,10,7330400,
base_tfh_dlc,Improved Dagger Attack Power,短剣の攻撃力上昇,100,7330000,10,7330000,
base_tfh_dlc,Improved Damage Negation at Low HP,ＨＰ低下時、カット率上昇,7012300,7012300,100,7012300,
base_tfh_dlc,Improved Death Blight Resistance,抗死耐性上昇,7003300,7003300,1000,7003300,
base_tfh_dlc,Improved Dragon Communion Incantations,竜餐の祈祷を強化,800,7044600,100,7044600,
base_tfh_dlc,Improved Dragon Cult Incantations,王都古竜信仰の祈祷を強化,800,7044100,100,7044100,
base_tfh_dlc,Improved Fist Attack Power,拳の攻撃力上昇,100,7332000,10,7332000,
base_tfh_dlc,Improved Flail Attack Power,フレイルの攻撃力上昇,100,7331400,10,7331400,
base_tfh_dlc,Improved Frenzied Flame Incantations,狂い火の祈祷を強化,800,7044500,100,7044500,
base_tfh_dlc,Improved Frost Resistance,冷気耐性上昇,7003500,7003500,1000,7003500,
base_tfh_dlc,Improved Fundamentalist Incantations,黄金律原理主義の祈祷を強化,800,7044000,100,7044000,
base_tfh_dlc,Improved Giants' Flame Incantations,巨人の火の祈祷を強化,800,7044200,100,7044200,
base_tfh_dlc,Improved Glintblade Sorcery,輝剣の魔術を強化,800,7043400,100,7043400,
base_tfh_dlc,Improved Glintstone and Gravity Stone Damage,輝石、重力石アイテムの攻撃力上昇,7040500,7040500,100,7040500,
base_tfh_dlc,Improved Godslayer Incantations,神狩りの祈祷を強化,800,7044300,100,7044300,
base_tfh_dlc,Improved Gravity Sorcery,重力の魔術を強化,800,7043700,100,7043700,
base_tfh_dlc,Improved Great Hammer Attack Power,大槌の攻撃力上昇,100,7331300,10,7331300,
base_tfh_dlc,Improved Great Spear Attack Power,大槍の攻撃力上昇,100,7331700,10,7331700,
base_tfh_dlc,Improved Greataxe Attack Power,大斧の攻撃力上昇,100,7331100,10,7331100,
base_tfh_dlc,Improved Greatsword Attack Power,大剣の攻撃力上昇,100,7330200,10,7330200,
base_tfh_dlc,Improved Guard Counters,ガードカウンター強化,100,7040100,100,7040100,
base_tfh_dlc,Improved Halberd Attack Power,斧槍の攻撃力上昇,100,7331800,10,7331800,
base_tfh_dlc,Improved Hammer Attack Power,槌の攻撃力上昇,100,7331200,10,7331200,
base_tfh_dlc,Improved Heavy Thrusting Sword Attack Power,重刺剣の攻撃力上昇,100,7330900,10,7330900,
base_tfh_dlc,Improved Initial Standard Attack,通常攻撃の１段目強化,100,7040000,100,7040000,
base_tfh_dlc,Improved Invisibility Sorcery,不可視の魔術を強化,800,7043500,100,7043500,
base_tfh_dlc,Improved Katana Attack Power,刀の攻撃力上昇,100,7330600,10,7330600,
base_tfh_dlc,Improved Madness Resistance,発狂耐性上昇,7003600,7003600,1000,7003600,
base_tfh_dlc,Improved Perfuming Arts,調香術強化,7043100,7043100,100,8400000,
base_tfh_dlc,Improved Poise & Damage Negation When Knocked Back by Damage,ダメージで吹き飛ばされた時、強靭度とカット率上昇,7240000,7240000,100,7240000,
base_tfh_dlc,Improved Poise Near Totem Stela,トーテム・ステラの周囲で、強靭度上昇,900,7030000,1,7030000,
base_tfh_dlc,Improved Poison Resistance,毒耐性上昇,7003000,7003000,1000,7003000,
base_tfh_dlc,Improved Reaper Attack Power,鎌の攻撃力上昇,100,7331900,10,7331900,
base_tfh_dlc,Improved Roar & Breath Attacks,咆哮とブレス強化,100,7043000,100,8380000,
base_tfh_dlc,Improved Rot Resistance,腐敗耐性上昇,7003400,7003400,1000,7003400,
base_tfh_dlc,Improved Sleep Resistance,睡眠耐性上昇,7003200,7003200,1000,7003200,
base_tfh_dlc,Improved Spear Attack Power,槍の攻撃力上昇,100,7331500,10,7331500,
base_tfh_dlc,Improved Stance-Breaking when Two-Handing,両手持ちの、体勢を崩す力上昇,100,7006000,100,8300100,
base_tfh_dlc,Improved Stance-Breaking when Wielding Two Armaments,二刀持ちの、体勢を崩す力上昇,100,7006100,100,8310100,
base_tfh_dlc,Improved Stonedigger Sorcery,石掘りの魔術を強化,800,7043200,100,7043200,
base_tfh_dlc,Improved Straight Sword Attack Power,直剣の攻撃力上昇,100,7330100,10,7330100,
base_tfh_dlc,Improved Thorn Sorcery,茨の魔術を強化,800,7043800,100,7043800,
base_tfh_dlc,Improved Throwing Knife Damage,投擲ナイフの攻撃力上昇,7040400,7040400,100,7040400,
base_tfh_dlc,Improved Throwing Pot Damage,投擲壺の攻撃力上昇,7040300,7040300,100,7040300,
base_tfh_dlc,Improved Thrusting Sword Attack Power,刺剣の攻撃力上昇,100,7330800,10,7330800,
base_tfh_dlc,Improved Twinblade Attack Power,両刃剣の攻撃力上昇,100,7330700,10,7330700,
base_tfh_dlc,Improved Whip Attack Power,鞭の攻撃力上昇,100,7332200,10,7332200,
base_tfh_dlc,Increased rune acquisition for self and allies,自身と味方の取得ルーン増加,7110000,7110000,100,7110000,
base_tfh_dlc,Intelligence +1,知力＋１,7000500,7000500,1000,7000500,
base_tfh_dlc,Intelligence +2,知力＋２,7000500,7000501,1000,7000501,
base_tfh_dlc,Intelligence +3,知力＋３,7000500,7000502,1000,7000502,
base_tfh_dlc,Items confer effect to all nearby allies,アイテムの効果が周囲の味方にも発動,7050100,7050100,100,7050100,
base_tfh_dlc,Lightning Attack Power Up,雷攻撃力上昇,100,7001700,1000,7001700,
base_tfh_dlc,Lightning Attack Power Up +1,雷攻撃力上昇＋１,100,7001701,1000,7001701,
base_tfh_dlc,Lightning Attack Power Up +2,雷攻撃力上昇＋２,100,7001702,1000,7001702,
base_tfh_dlc,Lightning Damage Negation Up,雷カット率上昇,7002800,7002800,1000,7002800,
base_tfh_dlc,Lightning Grease in possession at start of expedition,出撃時に「雷脂」を持つ,7122400,7122400,100,7122400,
base_tfh_dlc,Lightning Pots in possession at start of expedition,出撃時に「雷壺」を持つ,7121300,7121300,100,7121300,
base_tfh_dlc,Magic Attack Power Up,魔力攻撃力上昇,100,7001500,1000,7001500,
base_tfh_dlc,Magic Attack Power Up +1,魔力攻撃力上昇＋１,100,7001501,1000,7001501,
base_tfh_dlc,Magic Attack Power Up +2,魔力攻撃力上昇＋２,100,7001502,1000,7001502,
base_tfh_dlc,Magic Damage Negation Up,魔力カット率上昇,7002600,7002600,1000,7002600,
base_tfh_dlc,Magic Grease in possession at start of expedition,出撃時に「魔力脂」を持つ,7122300,7122300,100,7122300,
base_tfh_dlc,Magic Pots in possession at start of expedition,出撃時に「魔力壺」を持つ,7121200,7121200,100,7121200,
base_tfh_dlc,Max FP Up with 3+ Sacred Seals Equipped,聖印の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082600,10,7082600,
base_tfh_dlc,Max FP Up with 3+ Staves Equipped,杖の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082500,10,7082500,
base_tfh_dlc,Max FP increased for each Sorcerer's Rise unlocked,魔術師塔の仕掛けが解除される度、最大ＦＰ上昇,7060100,7060100,100,7060100,
base_tfh_dlc,Max HP Up with 3+ Greatshields Equipped,大盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082900,10,7082900,
base_tfh_dlc,Max HP Up with 3+ Medium Shields Equipped,中盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082800,10,7082800,
base_tfh_dlc,Max HP Up with 3+ Small Shields Equipped,小盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082700,10,7082700,
base_tfh_dlc,Mind +1,精神力＋１,7000100,7000100,1000,7000100,
base_tfh_dlc,Mind +2,精神力＋２,7000100,7000101,1000,7000101,
base_tfh_dlc,Mind +3,精神力＋３,7000100,7000102,1000,7000102,
base_tfh_dlc,Partial HP Restoration upon Post-Damage Attacks,ダメージを受けた直後、攻撃によりＨＰの一部を回復,7005600,7005600,100,7005600,
base_tfh_dlc,Physical Attack Up,物理攻撃力上昇,100,7001400,1000,7001400,
base_tfh_dlc,Physical Attack Up +1,物理攻撃力上昇＋１,100,7001401,1000,7001401,
base_tfh_dlc,Physical Attack Up +2,物理攻撃力上昇＋２,100,7001402,1000,7001402,
base_tfh_dlc,Physical attack power increases after using grease items,脂アイテム使用時、追加で物理攻撃力上昇,100,7030900,100,7030900,
base_tfh_dlc,Poise +1,強靭度＋１,7001000,7001000,1000,7001000,
base_tfh_dlc,Poise +2,強靭度＋２,7001000,7001001,1000,7001001,
base_tfh_dlc,Poise +3,強靭度＋３,7001000,7001002,1000,7001002,
base_tfh_dlc,Poisonbone Darts in possession at start of expedition,出撃時に「骨の毒投げ矢」を持つ,7121500,7121500,100,7121500,
base_tfh_dlc,"Raised stamina recovery for nearby allies, but not for self",自身を除く、周囲の味方のスタミナ回復速度上昇,7050000,7050000,100,7050000,
base_tfh_dlc,Rune discount for shop purchases while on expedition,出撃中、ショップでの購入に必要なルーンが割引,7230000,7230000,100,7230000,
base_tfh_dlc,Shield Grease in possession at start of expedition,出撃時に「盾脂」を持つ,7122600,7122600,100,7122600,
base_tfh_dlc,Slowly restore HP for self and nearby allies when HP is low,ＨＰ低下時、周囲の味方を含めＨＰをゆっくりと回復,7012200,7012200,100,7012200,
base_tfh_dlc,Small Pouch in possession at start of expedition,出撃時に「小さなポーチ」を持つ,7121000,7121000,100,7121000,
base_tfh_dlc,Stamina Recovery upon Landing Attacks,攻撃命中時、スタミナ回復,7100100,7100100,100,7100100,
base_tfh_dlc,Starlight Shards in possession at start of expedition,出撃時に「星光の欠片」を持つ,7126000,7126000,100,7126000,
base_tfh_dlc,Starting armament deals fire damage,出撃時の武器に炎攻撃力を付加,200,7120100,100,7120100,
base_tfh_dlc,Starting armament deals holy damage,出撃時の武器に聖攻撃力を付加,200,7120300,100,7120300,
base_tfh_dlc,Starting armament deals lightning damage,出撃時の武器に雷攻撃力を付加,200,7120200,100,7120200,
base_tfh_dlc,Starting armament deals magic damage,出撃時の武器に魔力攻撃力を付加,200,7120000,100,7120000,
base_tfh_dlc,Starting armament inflicts blood loss,出撃時の武器に出血の状態異常を付加,200,7120600,100,7120600,
base_tfh_dlc,Starting armament inflicts frost,出撃時の武器に冷気の状態異常を付加,200,7120400,100,7120400,
base_tfh_dlc,Starting armament inflicts poison,出撃時の武器に毒の状態異常を付加,200,7120500,100,7120500,
base_tfh_dlc,Stonesword Key in possession at start of expedition,出撃時に「石剣の鍵」を持つ,7120900,7120900,100,7120900,
base_tfh_dlc,Strength +1,筋力＋１,7000300,7000300,1000,7000300,
base_tfh_dlc,Strength +2,筋力＋２,7000300,7000301,1000,7000301,
base_tfh_dlc,Strength +3,筋力＋３,7000300,7000302,1000,7000302,
base_tfh_dlc,Successful guarding fills more of the Art gauge,ガード成功時、アーツゲージ増加,7030600,7030600,100,7030600,
base_tfh_dlc,Taking attacks improves attack power,攻撃を受けると攻撃力上昇,100,7032200,100,7032200,
base_tfh_dlc,Throwing Daggers in possession at start of expedition,出撃時に「スローイングダガー」を持つ,7121700,7121700,100,7121700,
base_tfh_dlc,Treasure marked upon map,埋もれ宝の位置を地図に表示,7070000,7070000,100,7070000,
base_tfh_dlc,Ultimate Art Auto Charge +1,アーツゲージ自然蓄積＋１,7000900,7000900,1000,7000900,
base_tfh_dlc,Ultimate Art Auto Charge +2,アーツゲージ自然蓄積＋２,7000900,7000901,1000,7000901,
base_tfh_dlc,Ultimate Art Auto Charge +3,アーツゲージ自然蓄積＋３,7000900,7000902,1000,7000902,
base_tfh_dlc,Vigor +1,生命力＋１,7000000,7000000,1000,7000000,
base_tfh_dlc,Vigor +2,生命力＋２,7000000,7000001,1000,7000001,
base_tfh_dlc,Vigor +3,生命力＋３,7000000,7000002,1000,7000002,
base_tfh_dlc,Wraith Calling Bell in possession at start of expedition,出撃時に「呪霊喚びの鈴」を持つ,7122100,7122100,100,7122100,
base_tfh_dlc,[Duchess] Become difficult to spot and silence footsteps after landing critical from behind,【レディ】背後からの致命の一撃後 自身の姿を見え難くし、足音を消す,900,7031800,1,7031800,
base_tfh_dlc,[Duchess] Defeating enemies while Art is active ups attack power,【レディ】アーツ発動中、敵撃破で攻撃力上昇,900,7032700,1,7032700,
base_tfh_dlc,[Duchess] Improved Character Skill Attack Power,【レディ】スキルのダメージ上昇,900,7290000,1,7290000,
base_tfh_dlc,[Duchess] Reprise events upon nearby enemies by landing the final blow of a chain attack with dagger,【レディ】短剣による連撃の最終攻撃命中時 周囲の敵に、直近の出来事を再演,900,7010700,1,7010700,
base_tfh_dlc,[Executor] Character Skill Boosts Attack but Attacking Drains HP,【執行者】スキル中の攻撃力上昇、攻撃時にＨＰ減少,900,7034400,1,7034400,
base_tfh_dlc,[Executor] Roaring restores HP while Art is active,【執行者】アーツ発動中、咆哮でＨＰ回復,900,7011700,1,7011700,
base_tfh_dlc,"[Executor] While Character Skill is active, unlocking use of cursed sword restores HP",【執行者】スキル中、妖刀が解放状態になるとＨＰ回復,900,7034500,1,7034500,
base_tfh_dlc,[Guardian] Creates whirlwind when charging halberd attacks,【守護者】斧槍タメ攻撃時、つむじ風が発生,900,7011600,1,7011600,
base_tfh_dlc,[Guardian] Increased duration for Character Skill,【守護者】スキルの持続時間延長,900,7011000,1,7011000,
base_tfh_dlc,[Guardian] Slowly restores nearby allies' HP while Art is active,【守護者】アーツ発動時、周囲の味方ＨＰを徐々に回復,900,7012000,1,7012000,
base_tfh_dlc,[Guardian] Successful guards send out shockwaves while ability is active,【守護者】アビリティ発動中 ガード成功時、衝撃波が発生,900,7033400,1,7033400,
base_tfh_dlc,[Ironeye] +1 additional Character Skill use,【鉄の目】スキルの使用回数＋１,900,7270100,1,7270100,
base_tfh_dlc,[Ironeye] Art Charge Activation Adds Poison Effect,【鉄の目】アーツのタメ発動時、毒の状態異常を付加,900,7034600,1,7034600,
base_tfh_dlc,[Ironeye] Boosts thrusting counterattacks after executing Art,【鉄の目】アーツ発動後、刺突カウンター強化,900,7034700,1,7034700,
base_tfh_dlc,[Ironeye] Extends duration of weak point,【鉄の目】弱点の持続時間を延長させる,900,7280000,1,7280000,
base_tfh_dlc,[Raider] Damage taken while using Character Skill improves attack power and stamina,【無頼漢】スキル中に攻撃を受けると 攻撃力と最大スタミナ上昇,900,7031300,1,7031300,
base_tfh_dlc,[Raider] Duration of Ultimate Art extended,【無頼漢】アーツの効果時間延長,900,7310000,1,7310000,
base_tfh_dlc,[Recluse] Activating Ultimate Art raises Max HP,【隠者】アーツ発動時、最大ＨＰ上昇,900,7034100,1,7034100,
base_tfh_dlc,[Recluse] Collecting affinity residue activates Terra Magica,【隠者】属性痕を集めた時、「魔術の地」が発動,900,7032800,1,7032800,
base_tfh_dlc,[Recluse] Suffer blood loss and increase attack power upon Art activation,【隠者】アーツ発動時 自身が出血状態になり、攻撃力上昇,900,7032900,1,7032900,
base_tfh_dlc,[Revenant] Expend own HP to fully heal nearby allies when activating Art,【復讐者】アーツ発動時 自身のＨＰと引き換えに周囲の味方のＨＰを全回復,900,7010900,1,7010900,
base_tfh_dlc,[Revenant] Power up while fighting alongside family,【復讐者】ファミリーと共闘中の間、自身を強化,900,7220000,1,7220000,
base_tfh_dlc,[Revenant] Strengthens family and allies when Ultimate Art is activated,【復讐者】アーツ発動時、ファミリーと味方を強化,900,7031200,1,7031200,
base_tfh_dlc,[Revenant] Trigger ghostflame explosion during Ultimate Art activation,【復讐者】アーツ発動時、霊炎の爆発を発生,900,7011200,1,7011200,
base_tfh_dlc,[Scholar] Allies targeted by Character Skill gain boosted attack,【学者】スキル使用時、対象に含まれた味方の攻撃力上昇,900,7036300,1,7036300,
base_tfh_dlc,[Scholar] Continuous damage inflicted on targets threaded by Ultimate Art,【学者】アーツでリンクした敵対象に、継続ダメージ,900,7036400,1,7036400,
base_tfh_dlc,[Scholar] Earn runes for each additional specimen acquired with Character Skill,【学者】スキルによる標本が増える度、ルーンを取得,900,7036500,1,7036500,
base_tfh_dlc,[Scholar] Prevent slowing of Character Skill progress,【学者】スキルの進捗率の低下を抑制,900,7036200,1,7036200,
base_tfh_dlc,[Undertaker] Activating Ultimate Art increases attack power,【葬儀屋】アーツ発動時、攻撃力上昇,900,7036800,1,7036800,
base_tfh_dlc,[Undertaker] Attack power increased by landing the final blow of a chain attack,【葬儀屋】連撃の最終攻撃命中時、攻撃力上昇,900,7036900,1,7036900,
base_tfh_dlc,[Undertaker] Contact with allies restores their HP while Ultimate Art is activated,【葬儀屋】アーツ発動時、触れた味方のＨＰ回復,900,7037300,1,7037300,
base_tfh_dlc,[Undertaker] Physical attacks boosted while assist effect from incantation is active for self,【葬儀屋】祈祷を使用して、自身に補助効果発生時 物理攻撃力上昇,900,7037000,1,7037000,
base_tfh_dlc,[Wylder] +1 additional Character Skill use,【追跡者】スキルの使用回数＋１,900,7033200,1,7033200,
base_tfh_dlc,[Wylder] Art activation spreads fire in area,【追跡者】アーツ発動時、周囲を延焼,900,7010500,1,7010500,
base_tfh_dlc,[Wylder] Art gauge greatly filled when ability is activated,【追跡者】アビリティ発動時、アーツゲージ増加,900,7032400,1,7032400,
base_tfh_dlc,[Wylder] Standard attacks enhanced with fiery follow-ups when using Character Skill (greatsword only),【追跡者】スキル使用時、通常攻撃で 炎を纏った追撃を行う（大剣のみ）,900,7020000,1,7020000,
deep_tfh_dlc,Acid Spraymist in possession at start of expedition,出撃時に「酸の噴霧」を持つ,6624000,6624500,100,6624500,false
deep_tfh_dlc,Arcane increased for each great enemy defeated at a Ruin,遺跡の強敵を倒す度、神秘上昇,6060500,6060500,100,6060500,false
deep_tfh_dlc,Attack power up when facing frostbite-afflicted enemy,凍傷状態の敵に対する攻撃を強化,7260400,7260400,100,7260400,false
deep_tfh_dlc,Attack power up when facing frostbite-afflicted enemy +1,凍傷状態の敵に対する攻撃を強化＋１,7260400,6260400,100,6260400,true
deep_tfh_dlc,Attack power up when facing frostbite-afflicted enemy +2,凍傷状態の敵に対する攻撃を強化＋２,7260400,6260401,100,6260401,true
deep_tfh_dlc,Attack power up when facing poison-afflicted enemy,毒状態の敵に対する攻撃を強化,7260300,7260000,100,7260000,false
